Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2511,Wheat,2021,2021,1000 t,693,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2807,Rice,2021,2021,1000 t,62,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2513,Barley,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2514,Maize,2021,2021,1000 t,183,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2520,Cereals,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2531,Potatoes,2021,2021,1000 t,704,I,Imputed value
FBS,Food Balances (2010-),417,Kyrgyzstan,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2511,Wheat,2021,2021,1000 t,48,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2807,Rice,2021,2021,1000 t,1655,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2513,Barley,2021,2021,1000 t,37,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2514,Maize,2021,2021,1000 t,80,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2520,Cereals,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2532,Cassava,2021,2021,1000 t,230,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2531,Potatoes,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,69,I,Imputed value
FBS,Food Balances (2010-),418,Lao People's Democratic Republic,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2511,Wheat,2021,2021,1000 t,134,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2807,Rice,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2513,Barley,2021,2021,1000 t,26,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2514,Maize,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2515,Rye,2021,2021,1000 t,37,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2516,Oats,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2520,Cereals,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2531,Potatoes,2021,2021,1000 t,118,I,Imputed value
FBS,Food Balances (2010-),428,Latvia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2511,Wheat,2021,2021,1000 t,711,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2807,Rice,2021,2021,1000 t,90,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2513,Barley,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2514,Maize,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2516,Oats,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2531,Potatoes,2021,2021,1000 t,271,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),422,Lebanon,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2511,Wheat,2021,2021,1000 t,51,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2807,Rice,2021,2021,1000 t,30,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2514,Maize,2021,2021,1000 t,268,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2518,Sorghum,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2520,Cereals,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2531,Potatoes,2021,2021,1000 t,122,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),426,Lesotho,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2511,Wheat,2021,2021,1000 t,49,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2807,Rice,2021,2021,1000 t,855,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2513,Barley,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2532,Cassava,2021,2021,1000 t,591,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2531,Potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,22,I,Imputed value
FBS,Food Balances (2010-),430,Liberia,5142,Food,S2535,Yams,2021,2021,1000 t,19,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2511,Wheat,2021,2021,1000 t,881,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2807,Rice,2021,2021,1000 t,197,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2513,Barley,2021,2021,1000 t,67,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2514,Maize,2021,2021,1000 t,19,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2520,Cereals,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2531,Potatoes,2021,2021,1000 t,173,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),434,Libya,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2511,Wheat,2021,2021,1000 t,298,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2807,Rice,2021,2021,1000 t,20,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2513,Barley,2021,2021,1000 t,46,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2514,Maize,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2515,Rye,2021,2021,1000 t,21,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2520,Cereals,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2531,Potatoes,2021,2021,1000 t,154,I,Imputed value
FBS,Food Balances (2010-),440,Lithuania,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2511,Wheat,2021,2021,1000 t,74,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2807,Rice,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2515,Rye,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2520,Cereals,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2531,Potatoes,2021,2021,1000 t,28,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),442,Luxembourg,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2511,Wheat,2021,2021,1000 t,378,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2807,Rice,2021,2021,1000 t,4149,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2514,Maize,2021,2021,1000 t,220,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2518,Sorghum,2021,2021,1000 t,17,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2520,Cereals,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2532,Cassava,2021,2021,1000 t,2297,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2531,Potatoes,2021,2021,1000 t,141,I,Imputed value
FBS,Food Balances (2010-),450,Madagascar,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,576,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2511,Wheat,2021,2021,1000 t,170,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2807,Rice,2021,2021,1000 t,130,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2514,Maize,2021,2021,1000 t,2817,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2517,Millet,2021,2021,1000 t,41,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2518,Sorghum,2021,2021,1000 t,38,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2532,Cassava,2021,2021,1000 t,2036,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2531,Potatoes,2021,2021,1000 t,717,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,679,I,Imputed value
FBS,Food Balances (2010-),454,Malawi,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2511,Wheat,2021,2021,1000 t,1209,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2807,Rice,2021,2021,1000 t,4058,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2514,Maize,2021,2021,1000 t,464,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2516,Oats,2021,2021,1000 t,57,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2520,Cereals,2021,2021,1000 t,115,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2532,Cassava,2021,2021,1000 t,70,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2531,Potatoes,2021,2021,1000 t,577,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,31,I,Imputed value
FBS,Food Balances (2010-),458,Malaysia,5142,Food,S2535,Yams,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2511,Wheat,2021,2021,1000 t,43,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2807,Rice,2021,2021,1000 t,43,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2532,Cassava,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2531,Potatoes,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),462,Maldives,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2511,Wheat,2021,2021,1000 t,410,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2807,Rice,2021,2021,1000 t,2072,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2513,Barley,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2514,Maize,2021,2021,1000 t,1202,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2517,Millet,2021,2021,1000 t,1355,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2518,Sorghum,2021,2021,1000 t,874,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2520,Cereals,2021,2021,1000 t,29,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2532,Cassava,2021,2021,1000 t,62,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2531,Potatoes,2021,2021,1000 t,130,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,392,I,Imputed value
FBS,Food Balances (2010-),466,Mali,5142,Food,S2535,Yams,2021,2021,1000 t,89,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2511,Wheat,2021,2021,1000 t,77,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2807,Rice,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2514,Maize,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2531,Potatoes,2021,2021,1000 t,20,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),470,Malta,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2511,Wheat,2021,2021,1000 t,568,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2807,Rice,2021,2021,1000 t,490,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2513,Barley,2021,2021,1000 t,35,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2514,Maize,2021,2021,1000 t,29,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2517,Millet,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2518,Sorghum,2021,2021,1000 t,39,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2520,Cereals,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2531,Potatoes,2021,2021,1000 t,41,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),478,Mauritania,5142,Food,S2535,Yams,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2511,Wheat,2021,2021,1000 t,162,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2807,Rice,2021,2021,1000 t,119,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2513,Barley,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2514,Maize,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2532,Cassava,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2531,Potatoes,2021,2021,1000 t,28,I,Imputed value
FBS,Food Balances (2010-),480,Mauritius,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2511,Wheat,2021,2021,1000 t,4521,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2807,Rice,2021,2021,1000 t,951,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2514,Maize,2021,2021,1000 t,15644,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2516,Oats,2021,2021,1000 t,63,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2520,Cereals,2021,2021,1000 t,200,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2532,Cassava,2021,2021,1000 t,18,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2531,Potatoes,2021,2021,1000 t,2154,I,Imputed value
FBS,Food Balances (2010-),484,Mexico,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,45,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2511,Wheat,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2807,Rice,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2532,Cassava,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2531,Potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),583,Micronesia (Federated States of),5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2511,Wheat,2021,2021,1000 t,391,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2807,Rice,2021,2021,1000 t,60,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2513,Barley,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2514,Maize,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2515,Rye,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2516,Oats,2021,2021,1000 t,31,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2520,Cereals,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2532,Cassava,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2531,Potatoes,2021,2021,1000 t,169,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),496,Mongolia,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2511,Wheat,2021,2021,1000 t,115,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2807,Rice,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2514,Maize,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2520,Cereals,2021,2021,1000 t,12,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2531,Potatoes,2021,2021,1000 t,20,I,Imputed value
FBS,Food Balances (2010-),499,Montenegro,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2511,Wheat,2021,2021,1000 t,6743,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2807,Rice,2021,2021,1000 t,96,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2513,Barley,2021,2021,1000 t,1270,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2514,Maize,2021,2021,1000 t,1521,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2515,Rye,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2516,Oats,2021,2021,1000 t,14,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2517,Millet,2021,2021,1000 t,8,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),504,Morocco,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
